ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
2097,variation,IUKU0101,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,15,,Color,Negro,,0,Modelo,iPhone 16 Pro Max,,0
2098,variation,IUKU0102,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,16,,Color,Negro,,0,Modelo,iPhone 16 Plus,,0
2099,variation,IUKU0103,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,17,,Color,Gris,,0,Modelo,iPhone 12 / 12 Pro,,0
2100,variation,IUKU0104,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,18,,Color,Gris,,0,Modelo,iPhone 12 Pro Max,,0
2101,variation,IUKU0105,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,19,,Color,Gris,,0,Modelo,iPhone 14 Pro Max,,0
2102,variation,IUKU0106,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,20,,Color,Gris,,0,Modelo,iPhone 15 Pro,,0
2103,variation,IUKU0107,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,21,,Color,Gris,,0,Modelo,iPhone 15 Pro Max,,0
2104,variation,IUKU0108,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,22,,Color,Gris,,0,Modelo,iPhone 16,,0
2105,variation,IUKU0109,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,23,,Color,Gris,,0,Modelo,iPhone 16 Pro,,0
2106,variation,IUKU0110,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,24,,Color,Gris,,0,Modelo,iPhone 16 Pro Max,,0
2107,variation,IUKU0111,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,25,,Color,Azul,,0,Modelo,iPhone 12 / 12 Pro,,0
2108,variation,IUKU0112,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,26,,Color,Azul,,0,Modelo,iPhone 12 Pro Max,,0
2109,variation,IUKU0113,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,27,,Color,Azul,,0,Modelo,iPhone 13 Pro,,0
2110,variation,IUKU0114,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,28,,Color,Azul,,0,Modelo,iPhone 16,,0
2111,variation,IUKU0115,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,29,,Color,Rosa,,0,Modelo,iPhone 12 / 12 Pro,,0
2112,variation,IUKU0116,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,30,,Color,Rosa,,0,Modelo,iPhone 13 / 14,,0
2113,variation,IUKU0117,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,0,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,31,,Color,Rosa,,0,Modelo,iPhone 14 Plus,,0
2114,variation,IUKU0118,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,32,,Color,Rosa,,0,Modelo,iPhone 15,,0
2115,variation,IUKU0119,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,33,,Color,Rosa,,0,Modelo,iPhone 15 Plus,,0
2116,variation,IUKU0120,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,34,,Color,Rosa,,0,Modelo,iPhone 16,,0
2117,variation,IUKU0121,,Funda mate trasucida magsafe,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,219,279,,,,,,,id: 2082,,,,,,35,,Color,Rosa,,0,Modelo,iPhone 16 Plus,,0
2118,variable,IUKU3000,,Funda con soporte de anillo magsafe mate,1,0,visible,"Fabricada con plástico flexible de textura gomosa, proporciona un agarre seguro y cómodo. Los bordes de goma absorben impactos, garantizando resistencia a caídas, mientras que la parte trasera mate añade un toque moderno y discreto. Incluye un innovador anillo magnético MagSafe plegable de metal, integrado mediante una bisagra robusta permitiendo colocar el iPhone en posición horizontal y vertical sobre una superficie para disfrutar de videos o videollamadas. Una funda diseñada para quienes buscan practicidad, protección y un diseño todo en uno.",,,,taxable,,1,,,0,0,,,,,0,,,,FUNDA,,,https://iuku.store/wp-content/uploads/2025/02/S348a8b54322f49d0ba72faf95ae7335b8.avif,,,,,,,,,0,,Color,"Negro, Gris, Gold",0,0,Modelo,"iPhone 12 / 12 Pro, iPhone 12 Pro Max, iPhone 13 / 14, iPhone 13 Pro, iPhone 13 Pro Max, iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14 Plus, iPhone 15, iPhone 15 Pro, iPhone 15 Pro Max, iPhone 15 Plus, iPhone 16, iPhone 16 Pro, iPhone 16 Pro Max, iPhone 16 Plus",0,0
2119,variation,IUKU0122,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,, ,,,id: 2118,,,,,,1,,Color,Negro,,0,Modelo,iPhone 12 / 12 Pro,,0
2120,variation,IUKU0123,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,2,,Color,Negro,,0,Modelo,iPhone 12 Pro Max,,0
2121,variation,IUKU0124,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,3,,Color,Negro,,0,Modelo,iPhone 13 / 14,,0
2122,variation,IUKU0125,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,4,,Color,Negro,,0,Modelo,iPhone 13 Pro,,0
2123,variation,IUKU0126,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,5,,Color,Negro,,0,Modelo,iPhone 13 Pro Max,,0
2124,variation,IUKU0127,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,6,,Color,Negro,,0,Modelo,iPhone 14 Pro,,0
2125,variation,IUKU0128,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,7,,Color,Negro,,0,Modelo,iPhone 14 Pro Max,,0
2126,variation,IUKU0129,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,8,,Color,Negro,,0,Modelo,iPhone 14 Plus,,0
2127,variation,IUKU0130,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,9,,Color,Negro,,0,Modelo,iPhone 15,,0
2128,variation,IUKU0131,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,10,,Color,Negro,,0,Modelo,iPhone 15 Pro,,0
2129,variation,IUKU0132,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,11,,Color,Negro,,0,Modelo,iPhone 15 Pro Max,,0
2130,variation,IUKU0133,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,12,,Color,Negro,,0,Modelo,iPhone 15 Plus,,0
2131,variation,IUKU0134,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,13,,Color,Negro,,0,Modelo,iPhone 16,,0
2132,variation,IUKU0135,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,14,,Color,Negro,,0,Modelo,iPhone 16 Pro,,0
2133,variation,IUKU0136,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,15,,Color,Negro,,0,Modelo,iPhone 16 Pro Max,,0
2134,variation,IUKU0137,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,16,,Color,Negro,,0,Modelo,iPhone 16 Plus,,0
2135,variation,IUKU0138,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,17,,Color,Gris,,0,Modelo,iPhone 12 / 12 Pro,,0
2136,variation,IUKU0139,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,18,,Color,Gris,,0,Modelo,iPhone 13 Pro,,0
2137,variation,IUKU0140,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,19,,Color,Gris,,0,Modelo,iPhone 15 Pro,,0
2138,variation,IUKU0141,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,20,,Color,Gris,,0,Modelo,iPhone 15 Pro Max,,0
2139,variation,IUKU0142,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,21,,Color,Gris,,0,Modelo,iPhone 16,,0
2140,variation,IUKU0143,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,22,,Color,Gris,,0,Modelo,iPhone 16 Pro,,0
2141,variation,IUKU0144,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,23,,Color,Gris,,0,Modelo,iPhone 16 Pro Max,,0
2142,variation,IUKU0145,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,24,,Color,Gold,,0,Modelo,iPhone 14 Pro,,0
2143,variation,IUKU0146,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,25,,Color,Gold,,0,Modelo,iPhone 14 Pro Max,,0
2144,variation,IUKU0147,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,26,,Color,Gold,,0,Modelo,iPhone 15 Pro,,0
2145,variation,IUKU0148,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,27,,Color,Gold,,0,Modelo,iPhone 15 Pro Max,,0
2146,variation,IUKU0149,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,28,,Color,Gold,,0,Modelo,iPhone 16 Pro,,0
2147,variation,IUKU0150,,Funda con soporte de anillo magsafe mate,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,249,299,,,,,,,id: 2118,,,,,,29,,Color,Gold,,0,Modelo,iPhone 16 Pro Max,,0
