id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant,gtin,quantity_to_sell_on_facebook,custom_label_4,rich_text_description,internal_label,external_update_time,external_variant_id, is_woo_all_products_sync
IUKU0003_7313,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-2.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+14+Plus&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7313,
IUKU0003_7312,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+13+Pro+Max&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7312,
IUKU0003_7311,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+13+Pro&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"6","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7311,
IUKU0003_7310,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-3.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+13+%2F+14&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg","/","249MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7310,
IUKU0003_7309,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+12+Pro+Max&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","199MXN",new,"published",,"Negro",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759347652,7309,
IUKU0003_7308,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+12+%2F+12+Pro&attribute_color=Negro,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","199MXN",new,"published",,"Negro",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759347652,7308,
IUKU0003_7307,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+17+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7307,
IUKU0003_7306,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+17+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7306,
IUKU0003_7305,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+17&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7305,
IUKU0003_7304,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+17+Air&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346911,7304,
IUKU0003_7303,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+16+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346910,7303,
IUKU0003_7302,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+16+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"1","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346910,7302,
IUKU0003_7301,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+16&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"1","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346910,7301,
IUKU0003_7300,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+16+e&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,,"https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346908,7300,
IUKU0003_7299,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+15+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"3","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346908,7299,
IUKU0003_7298,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+15+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"3","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346908,7298,
IUKU0003_7297,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+14+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","249MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759346908,7297,
IUKU0003_7296,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+12+Pro+Max&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg","/","199MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759347652,7296,
IUKU0003_7295,"Funda Mate Traslúcida","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-5.jpeg,https://iuku.store/tienda/funda-mate-traslucida/?attribute_modelo=iPhone+12+%2F+12+Pro&attribute_color=Gris,"FUNDA","iuku","299MXN","in stock",IUKU0003_7189,,"https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-13.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-9.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-7.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-19.jpeg,https://iuku.store/wp-content/uploads/2025/03/Mate-de-Goma-16.jpeg","/","199MXN",new,"published",,"Gris",,,"2353",,,,"2","https://iuku.store/fbcollection/","Fabricada con plástico flexible con textura gomosa, ofrece una superficie adherente y cómoda al tacto. Los bordes de goma están diseñados para absorber impactos, proporcionando una protección contra caídas. La parte trasera presenta un acabado mate ahumado, que combina estilo moderno y funcionalidad. Una opción ultra resistente para quienes buscan durabilidad sin renunciar a un diseño práctico y elegante.",['no_shipping_class'],1759347652,7295,
